0_Xç¿ïW, 0_Yç¿ïW, 0_Zç¿ïW, 0_XâÒì], 0_YâÒì], 0_ZâÒì], 1_Xç¿ïW, 1_Yç¿ïW, 1_Zç¿ïW, 1_XâÒì], 1_YâÒì], 1_ZâÒì], 2_Xç¿ïW, 2_Yç¿ïW, 2_Zç¿ïW, 2_XâÒì], 2_YâÒì], 2_ZâÒì], 3_Xç¿ïW, 3_Yç¿ïW, 3_Zç¿ïW, 3_XâÒì], 3_YâÒì], 3_ZâÒì], 4_Xç¿ïW, 4_Yç¿ïW, 4_Zç¿ïW, 4_XâÒì], 4_YâÒì], 4_ZâÒì], 5_Xç¿ïW, 5_Yç¿ïW, 5_Zç¿ïW, 5_XâÒì], 5_YâÒì], 5_ZâÒì], 6_Xç¿ïW, 6_Yç¿ïW, 6_Zç¿ïW, 6_XâÒì], 6_YâÒì], 6_ZâÒì], 7_Xç¿ïW, 7_Yç¿ïW, 7_Zç¿ïW, 7_XâÒì], 7_YâÒì], 7_ZâÒì], 8_Xç¿ïW, 8_Yç¿ïW, 8_Zç¿ïW, 8_XâÒì], 8_YâÒì], 8_ZâÒì], 9_Xç¿ïW, 9_Yç¿ïW, 9_Zç¿ïW, 9_XâÒì], 9_YâÒì], 9_ZâÒì], 10_Xç¿ïW, 10_Yç¿ïW, 10_Zç¿ïW, 10_XâÒì], 10_YâÒì], 10_ZâÒì], 11_Xç¿ïW, 11_Yç¿ïW, 11_Zç¿ïW, 11_XâÒì], 11_YâÒì], 11_ZâÒì], 12_Xç¿ïW, 12_Yç¿ïW, 12_Zç¿ïW, 12_XâÒì], 12_YâÒì], 12_ZâÒì], 13_Xç¿ïW, 13_Yç¿ïW, 13_Zç¿ïW, 13_XâÒì], 13_YâÒì], 13_ZâÒì], 14_Xç¿ïW, 14_Yç¿ïW, 14_Zç¿ïW, 14_XâÒì], 14_YâÒì], 14_ZâÒì], 15_Xç¿ïW, 15_Yç¿ïW, 15_Zç¿ïW, 15_XâÒì], 15_YâÒì], 15_ZâÒì], 16_Xç¿ïW, 16_Yç¿ïW, 16_Zç¿ïW, 16_XâÒì], 16_YâÒì], 16_ZâÒì], 17_Xç¿ïW, 17_Yç¿ïW, 17_Zç¿ïW, 17_XâÒì], 17_YâÒì], 17_ZâÒì], 18_Xç¿ïW, 18_Yç¿ïW, 18_Zç¿ïW, 18_XâÒì], 18_YâÒì], 18_ZâÒì], 19_Xç¿ïW, 19_Yç¿ïW, 19_Zç¿ïW, 19_XâÒì], 19_YâÒì], 19_ZâÒì], 20_Xç¿ïW, 20_Yç¿ïW, 20_Zç¿ïW, 20_XâÒì], 20_YâÒì], 20_ZâÒì], 21_Xç¿ïW, 21_Yç¿ïW, 21_Zç¿ïW, 21_XâÒì], 21_YâÒì], 21_ZâÒì], 22_Xç¿ïW, 22_Yç¿ïW, 22_Zç¿ïW, 22_XâÒì], 22_YâÒì], 22_ZâÒì], 23_Xç¿ïW, 23_Yç¿ïW, 23_Zç¿ïW, 23_XâÒì], 23_YâÒì], 23_ZâÒì], 24_Xç¿ïW, 24_Yç¿ïW, 24_Zç¿ïW, 24_XâÒì], 24_YâÒì], 24_ZâÒì], 25_Xç¿ïW, 25_Yç¿ïW, 25_Zç¿ïW, 25_XâÒì], 25_YâÒì], 25_ZâÒì], 26_Xç¿ïW, 26_Yç¿ïW, 26_Zç¿ïW, 26_XâÒì], 26_YâÒì], 26_ZâÒì]
96.834700 ,-72.837500 ,-4.005700 ,-13.286300 ,-91.880600 ,0.000000 ,4.931890 ,-1.118100 ,-3.508580 ,4.237990 ,-1.469870 ,0.000000 ,5.454280 ,1.040460 ,-2.585970 ,4.106920 ,-1.963610 ,-0.000000 ,5.816660 ,0.111686 ,-1.960960 ,4.394830 ,-1.911290 ,-0.000000 ,6.317800 ,-0.430704 ,-1.189110 ,4.869590 ,-2.034440 ,-0.000000 ,7.385670 ,-1.462400 ,-0.861233 ,4.634450 ,-1.877790 ,-0.000000 ,9.222880 ,-0.888062 ,-0.393961 ,4.674180 ,-2.088720 ,-0.000000 ,10.246400 ,1.531330 ,0.002048 ,0.038249 ,-0.046199 ,-0.000000 ,4.648110 ,0.694664 ,-0.778560 ,3.796580 ,1.089880 ,-0.000000 ,4.681750 ,0.409600 ,-0.813895 ,-0.227874 ,0.095625 ,-0.000000 ,4.690800 ,0.742950 ,-3.081340 ,1.444150 ,5.944770 ,1.197360 ,-7.387440 ,7.316010 ,9.797660 ,-0.516238 ,-5.435660 ,12.580300 ,3.155590 ,-3.174250 ,-93.309700 ,24.051100 ,-13.278700 ,28.363900 ,0.058079 ,0.133078 ,1.608620 ,-0.100829 ,-7.774980 ,23.533500 ,0.048188 ,0.110415 ,2.361600 ,-58.456100 ,-6.944480 ,-1.197360 ,-7.387430 ,7.315910 ,1.761970 ,-0.211607 ,3.101010 ,-12.580300 ,3.155590 ,-3.174250 ,82.926900 ,13.336800 ,8.949870 ,-28.363900 ,0.058079 ,0.133078 ,-1.598110 ,-0.099602 ,7.723710 ,-23.533500 ,0.048188 ,0.110415 ,1.813420 ,-70.756800 ,3.817990 ,8.969780 ,-4.084010 ,1.973950 ,78.949100 ,-9.595230 ,51.555400 ,-0.827718 ,-37.651500 ,-0.636250 ,-18.173500 ,50.285400 ,7.630420 ,-2.258990 ,-39.234100 ,-5.873930 ,-21.763200 ,11.501700 ,14.159400 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.997200 ,-5.122350 ,7.561710 ,0.827718 ,-37.651500 ,-0.636250 ,0.991846 ,3.704070 ,0.032600 ,2.258990 ,-39.234100 ,-5.873930 ,10.181700 ,26.802400 ,-16.222200 ,-0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.819300 ,-72.861000 ,-3.982420 ,-13.285200 ,-91.915100 ,0.000000 ,4.931890 ,-1.118100 ,-3.516830 ,4.244980 ,-1.483160 ,0.000000 ,5.454280 ,1.040460 ,-2.592930 ,4.106610 ,-1.980120 ,-0.000000 ,5.816660 ,0.111686 ,-1.966980 ,4.381470 ,-1.927890 ,-0.000000 ,6.317800 ,-0.430704 ,-1.194070 ,4.835880 ,-2.051480 ,-0.000000 ,7.385670 ,-1.462400 ,-0.867412 ,4.591560 ,-1.896120 ,-0.000000 ,9.222880 ,-0.888062 ,-0.405953 ,4.621650 ,-2.107620 ,-0.000000 ,10.246400 ,1.531330 ,0.001713 ,0.038295 ,-0.046830 ,-0.000000 ,4.648110 ,0.694664 ,-0.766396 ,3.741700 ,1.167510 ,-0.000000 ,4.681750 ,0.409600 ,-0.790143 ,-0.184151 ,0.131650 ,-0.000000 ,4.690800 ,0.742950 ,-3.029290 ,1.540230 ,5.951670 ,1.197360 ,-7.387440 ,7.316010 ,9.738030 ,-0.462402 ,-5.500710 ,12.580300 ,3.155590 ,-3.174250 ,-93.416800 ,23.844300 ,-13.031100 ,28.363900 ,0.058079 ,0.133078 ,1.583260 ,-0.097527 ,-7.651700 ,23.533500 ,0.048188 ,0.110415 ,2.153490 ,-58.386500 ,-7.152240 ,-1.197360 ,-7.387430 ,7.315910 ,1.627040 ,-0.193479 ,3.073570 ,-12.580300 ,3.155590 ,-3.174250 ,83.109600 ,13.451300 ,8.804690 ,-28.363900 ,0.058079 ,0.133078 ,-1.603330 ,-0.100284 ,7.749060 ,-23.533500 ,0.048188 ,0.110415 ,1.812810 ,-70.560900 ,3.774230 ,8.969780 ,-4.084010 ,1.973950 ,78.750000 ,-9.463590 ,51.553700 ,-0.827718 ,-37.651500 ,-0.636250 ,-18.057700 ,50.107300 ,7.544760 ,-2.258990 ,-39.234100 ,-5.873930 ,-21.841600 ,11.374000 ,14.117800 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.972500 ,-5.147400 ,7.625690 ,0.827718 ,-37.651500 ,-0.636250 ,1.001570 ,3.740380 ,0.032603 ,2.258990 ,-39.234100 ,-5.873930 ,10.112900 ,26.669200 ,-16.193800 ,-0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.808100 ,-72.881300 ,-3.956750 ,-13.294400 ,-91.929800 ,0.000000 ,4.931890 ,-1.118100 ,-3.519870 ,4.245090 ,-1.493440 ,0.000000 ,5.454280 ,1.040460 ,-2.596310 ,4.100970 ,-1.992280 ,-0.000000 ,5.816660 ,0.111686 ,-1.970530 ,4.365470 ,-1.939940 ,-0.000000 ,6.317800 ,-0.430704 ,-1.197880 ,4.803640 ,-2.063820 ,-0.000000 ,7.385670 ,-1.462400 ,-0.872697 ,4.552820 ,-1.909720 ,-0.000000 ,9.222880 ,-0.888062 ,-0.416777 ,4.575090 ,-2.121690 ,-0.000000 ,10.246400 ,1.531330 ,0.001398 ,0.038378 ,-0.047354 ,-0.000000 ,4.648110 ,0.694664 ,-0.756933 ,3.702680 ,1.195730 ,-0.000000 ,4.681750 ,0.409600 ,-0.762656 ,-0.139462 ,0.145610 ,-0.000000 ,4.690800 ,0.742950 ,-2.997340 ,1.626410 ,5.949240 ,1.197360 ,-7.387440 ,7.316010 ,9.671890 ,-0.412330 ,-5.551740 ,12.580300 ,3.155590 ,-3.174250 ,-93.522600 ,23.688600 ,-12.790300 ,28.363900 ,0.058079 ,0.133078 ,1.562650 ,-0.094885 ,-7.551570 ,23.533500 ,0.048188 ,0.110415 ,1.949570 ,-58.581300 ,-7.374750 ,-1.197360 ,-7.387430 ,7.315910 ,1.481480 ,-0.178476 ,3.038710 ,-12.580300 ,3.155590 ,-3.174250 ,83.261100 ,13.579200 ,8.660470 ,-28.363900 ,0.058079 ,0.133078 ,-1.604370 ,-0.100419 ,7.754100 ,-23.533500 ,0.048188 ,0.110415 ,1.819800 ,-70.346600 ,3.723160 ,8.969780 ,-4.084010 ,1.973950 ,78.546700 ,-9.347700 ,51.557700 ,-0.827718 ,-37.651500 ,-0.636250 ,-17.950000 ,49.940300 ,7.465260 ,-2.258990 ,-39.234100 ,-5.873930 ,-21.916000 ,11.230800 ,14.069300 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.962500 ,-5.168310 ,7.671600 ,0.827718 ,-37.651500 ,-0.636250 ,1.010220 ,3.772630 ,0.032599 ,2.258990 ,-39.234100 ,-5.873930 ,10.045800 ,26.555500 ,-16.165900 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.799900 ,-72.897700 ,-3.926670 ,-13.289200 ,-91.933800 ,0.000000 ,4.931890 ,-1.118100 ,-3.509580 ,4.233120 ,-1.501840 ,0.000000 ,5.454280 ,1.040460 ,-2.589430 ,4.086660 ,-1.999960 ,-0.000000 ,5.816660 ,0.111686 ,-1.966320 ,4.346310 ,-1.947180 ,-0.000000 ,6.317800 ,-0.430704 ,-1.196870 ,4.776460 ,-2.070930 ,-0.000000 ,7.385670 ,-1.462400 ,-0.875026 ,4.524220 ,-1.918760 ,-0.000000 ,9.222880 ,-0.888062 ,-0.426726 ,4.541510 ,-2.130890 ,-0.000000 ,10.246400 ,1.531330 ,0.001073 ,0.038427 ,-0.047712 ,-0.000000 ,4.648110 ,0.694664 ,-0.751412 ,3.704700 ,1.179430 ,-0.000000 ,4.681750 ,0.409600 ,-0.745168 ,-0.098442 ,0.139311 ,-0.000000 ,4.690800 ,0.742950 ,-2.983130 ,1.675460 ,5.927820 ,1.197360 ,-7.387440 ,7.316010 ,9.614790 ,-0.376252 ,-5.569710 ,12.580300 ,3.155590 ,-3.174250 ,-93.635400 ,23.572400 ,-12.545800 ,28.363900 ,0.058079 ,0.133078 ,1.549580 ,-0.093230 ,-7.488110 ,23.533500 ,0.048188 ,0.110415 ,1.695440 ,-59.062800 ,-7.646260 ,-1.197360 ,-7.387430 ,7.315910 ,1.325240 ,-0.175740 ,2.989940 ,-12.580300 ,3.155590 ,-3.174250 ,83.399100 ,13.708800 ,8.514190 ,-28.363900 ,0.058079 ,0.133078 ,-1.604880 ,-0.100487 ,7.756610 ,-23.533500 ,0.048188 ,0.110415 ,1.833650 ,-70.136000 ,3.680930 ,8.969780 ,-4.084010 ,1.973950 ,78.356200 ,-9.257420 ,51.533500 ,-0.827718 ,-37.651500 ,-0.636250 ,-17.851200 ,49.786000 ,7.392550 ,-2.258990 ,-39.234100 ,-5.873930 ,-21.983200 ,11.072300 ,14.017000 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.941400 ,-5.188700 ,7.709830 ,0.827718 ,-37.651500 ,-0.636250 ,1.016140 ,3.794720 ,0.032594 ,2.258990 ,-39.234100 ,-5.873930 ,9.993950 ,26.470900 ,-16.144800 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.793700 ,-72.914600 ,-3.896790 ,-13.281600 ,-91.952900 ,0.000000 ,4.931890 ,-1.118100 ,-3.491600 ,4.217380 ,-1.505640 ,0.000000 ,5.454280 ,1.040460 ,-2.577750 ,4.068080 ,-2.001760 ,-0.000000 ,5.816660 ,0.111686 ,-1.958930 ,4.324090 ,-1.948330 ,-0.000000 ,6.317800 ,-0.430704 ,-1.194580 ,4.746900 ,-2.071880 ,-0.000000 ,7.385670 ,-1.462400 ,-0.876275 ,4.494650 ,-1.921450 ,-0.000000 ,9.222880 ,-0.888062 ,-0.435177 ,4.507990 ,-2.133130 ,-0.000000 ,10.246400 ,1.531330 ,0.000737 ,0.038569 ,-0.047948 ,-0.000000 ,4.648110 ,0.694664 ,-0.750279 ,3.733310 ,1.122710 ,-0.000000 ,4.681750 ,0.409600 ,-0.731544 ,-0.063948 ,0.115420 ,-0.000000 ,4.690800 ,0.742950 ,-3.010820 ,1.712620 ,5.914070 ,1.197360 ,-7.387440 ,7.316010 ,9.573340 ,-0.347453 ,-5.555160 ,12.580300 ,3.155590 ,-3.174250 ,-93.767000 ,23.459800 ,-12.263900 ,28.363900 ,0.058079 ,0.133078 ,1.545950 ,-0.092772 ,-7.470460 ,23.533500 ,0.048188 ,0.110415 ,1.440360 ,-59.689700 ,-7.895390 ,-1.197360 ,-7.387430 ,7.315910 ,1.156890 ,-0.178702 ,2.921280 ,-12.580300 ,3.155590 ,-3.174250 ,83.540500 ,13.843400 ,8.349610 ,-28.363900 ,0.058079 ,0.133078 ,-1.608190 ,-0.100920 ,7.772670 ,-23.533500 ,0.048188 ,0.110415 ,1.842350 ,-70.019600 ,3.635980 ,8.969780 ,-4.084010 ,1.973950 ,78.164200 ,-9.155260 ,51.504200 ,-0.827718 ,-37.651500 ,-0.636250 ,-17.751900 ,49.629900 ,7.319620 ,-2.258990 ,-39.234100 ,-5.873930 ,-22.042500 ,10.887100 ,13.960200 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.915500 ,-5.209660 ,7.761990 ,0.827718 ,-37.651500 ,-0.636250 ,1.018790 ,3.804640 ,0.032591 ,2.258990 ,-39.234100 ,-5.873930 ,9.948270 ,26.405200 ,-16.125700 ,-0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.800500 ,-72.934500 ,-3.855900 ,-13.273200 ,-91.979500 ,0.000000 ,4.931890 ,-1.118100 ,-3.471290 ,4.199620 ,-1.506560 ,0.000000 ,5.454280 ,1.040460 ,-2.565740 ,4.047710 ,-2.000160 ,-0.000000 ,5.816660 ,0.111686 ,-1.952530 ,4.301040 ,-1.945900 ,-0.000000 ,6.317800 ,-0.430704 ,-1.194570 ,4.717380 ,-2.069330 ,-0.000000 ,7.385670 ,-1.462400 ,-0.880336 ,4.465810 ,-1.920010 ,-0.000000 ,9.222880 ,-0.888062 ,-0.446329 ,4.476210 ,-2.129570 ,-0.000000 ,10.246400 ,1.531330 ,0.000333 ,0.038702 ,-0.048141 ,-0.000000 ,4.648110 ,0.694664 ,-0.756358 ,3.779660 ,1.056440 ,-0.000000 ,4.681750 ,0.409600 ,-0.740164 ,-0.036782 ,0.087359 ,-0.000000 ,4.690800 ,0.742950 ,-3.053810 ,1.732530 ,5.904470 ,1.197360 ,-7.387440 ,7.316010 ,9.545290 ,-0.330512 ,-5.521810 ,12.580300 ,3.155590 ,-3.174250 ,-93.907200 ,23.267400 ,-11.956500 ,28.363900 ,0.058079 ,0.133078 ,1.547860 ,-0.093012 ,-7.479710 ,23.533500 ,0.048188 ,0.110415 ,1.298800 ,-60.203100 ,-8.008830 ,-1.197360 ,-7.387430 ,7.315910 ,0.973884 ,-0.193358 ,2.833970 ,-12.580300 ,3.155590 ,-3.174250 ,83.715900 ,13.966800 ,8.161300 ,-28.363900 ,0.058079 ,0.133078 ,-1.616600 ,-0.102026 ,7.813550 ,-23.533500 ,0.048188 ,0.110415 ,1.922740 ,-70.059000 ,3.664970 ,8.969780 ,-4.084010 ,1.973950 ,77.963900 ,-9.046840 ,51.474500 ,-0.827718 ,-37.651500 ,-0.636250 ,-17.645200 ,49.460900 ,7.241500 ,-2.258990 ,-39.234100 ,-5.873930 ,-22.103500 ,10.686200 ,13.898600 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.885900 ,-5.241430 ,7.821430 ,0.827718 ,-37.651500 ,-0.636250 ,1.012680 ,3.781810 ,0.032597 ,2.258990 ,-39.234100 ,-5.873930 ,9.940020 ,26.442700 ,-16.120200 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.849000 ,-72.960600 ,-3.812830 ,-13.280800 ,-92.032100 ,0.000000 ,4.931890 ,-1.118100 ,-3.454520 ,4.161580 ,-1.504150 ,0.000000 ,5.454280 ,1.040460 ,-2.557020 ,4.016930 ,-1.995440 ,-0.000000 ,5.816660 ,0.111686 ,-1.949550 ,4.277460 ,-1.940230 ,-0.000000 ,6.317800 ,-0.430704 ,-1.197580 ,4.702930 ,-2.063630 ,-0.000000 ,7.385670 ,-1.462400 ,-0.887147 ,4.460140 ,-1.915070 ,-0.000000 ,9.222880 ,-0.888062 ,-0.458602 ,4.472630 ,-2.122540 ,-0.000000 ,10.246400 ,1.531330 ,-0.000085 ,0.038480 ,-0.048421 ,-0.000000 ,4.648110 ,0.694664 ,-0.768755 ,3.824960 ,0.992746 ,-0.000000 ,4.681750 ,0.409600 ,-0.763569 ,-0.028030 ,0.060738 ,-0.000000 ,4.690800 ,0.742950 ,-3.111750 ,1.715400 ,5.924890 ,1.197360 ,-7.387440 ,7.316010 ,9.490150 ,-0.340003 ,-5.497460 ,12.580300 ,3.155590 ,-3.174250 ,-94.023200 ,22.886700 ,-11.685700 ,28.363900 ,0.058079 ,0.133078 ,1.544140 ,-0.092544 ,-7.461640 ,23.533500 ,0.048188 ,0.110415 ,1.299680 ,-60.398300 ,-7.957780 ,-1.197360 ,-7.387430 ,7.315910 ,0.813281 ,-0.235956 ,2.740760 ,-12.580300 ,3.155590 ,-3.174250 ,83.904800 ,14.037600 ,7.993640 ,-28.363900 ,0.058079 ,0.133078 ,-1.626430 ,-0.103328 ,7.861340 ,-23.533500 ,0.048188 ,0.110415 ,1.982110 ,-70.125700 ,3.707190 ,8.969780 ,-4.084010 ,1.973950 ,77.715800 ,-8.890020 ,51.465200 ,-0.827718 ,-37.651500 ,-0.636250 ,-17.507700 ,49.241500 ,7.141240 ,-2.258990 ,-39.234100 ,-5.873930 ,-22.173200 ,10.472500 ,13.827100 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.869800 ,-5.284080 ,7.885720 ,0.827718 ,-37.651500 ,-0.636250 ,0.983738 ,3.673810 ,0.032594 ,2.258990 ,-39.234100 ,-5.873930 ,10.054900 ,26.795700 ,-16.160500 ,-0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.903000 ,-72.990100 ,-3.784160 ,-13.288600 ,-92.094500 ,0.000000 ,4.931890 ,-1.118100 ,-3.444230 ,4.092320 ,-1.500460 ,0.000000 ,5.454280 ,1.040460 ,-2.552100 ,3.970800 ,-1.989810 ,-0.000000 ,5.816660 ,0.111686 ,-1.949430 ,4.254730 ,-1.934230 ,-0.000000 ,6.317800 ,-0.430704 ,-1.201680 ,4.715910 ,-2.057540 ,-0.000000 ,7.385670 ,-1.462400 ,-0.895125 ,4.494500 ,-1.909910 ,-0.000000 ,9.222880 ,-0.888062 ,-0.471766 ,4.517830 ,-2.115970 ,-0.000000 ,10.246400 ,1.531330 ,-0.000493 ,0.037648 ,-0.048796 ,-0.000000 ,4.648110 ,0.694664 ,-0.786561 ,3.852660 ,0.937662 ,-0.000000 ,4.681750 ,0.409600 ,-0.789954 ,-0.048212 ,0.037356 ,-0.000000 ,4.690800 ,0.742950 ,-3.161150 ,1.669910 ,5.977560 ,1.197360 ,-7.387440 ,7.316010 ,9.405230 ,-0.384927 ,-5.481940 ,12.580300 ,3.155590 ,-3.174250 ,-94.115800 ,22.297200 ,-11.477400 ,28.363900 ,0.058079 ,0.133078 ,1.524840 ,-0.090134 ,-7.367910 ,23.533500 ,0.048188 ,0.110415 ,1.447470 ,-60.202500 ,-7.770250 ,-1.197360 ,-7.387430 ,7.315910 ,0.705848 ,-0.313636 ,2.654200 ,-12.580300 ,3.155590 ,-3.174250 ,84.049700 ,14.038600 ,7.905460 ,-28.363900 ,0.058079 ,0.133078 ,-1.627460 ,-0.103465 ,7.866370 ,-23.533500 ,0.048188 ,0.110415 ,1.958870 ,-70.116900 ,3.653660 ,8.969780 ,-4.084010 ,1.973950 ,77.481500 ,-8.731640 ,51.436100 ,-0.827718 ,-37.651500 ,-0.636250 ,-17.371700 ,49.022200 ,7.042360 ,-2.258990 ,-39.234100 ,-5.873930 ,-22.258200 ,10.287500 ,13.756500 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.854500 ,-5.322670 ,7.940760 ,0.827718 ,-37.651500 ,-0.636250 ,0.952899 ,3.558700 ,0.032530 ,2.258990 ,-39.234100 ,-5.873930 ,10.204700 ,27.199000 ,-16.216500 ,-0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,0.000000
96.959800 ,-73.020200 ,-3.751930 ,-13.297300 ,-92.162600 ,0.000000 ,4.931890 ,-1.118100 ,-3.438790 ,4.003170 ,-1.493420 ,0.000000 ,5.454280 ,1.040460 ,-2.550450 ,3.914540 ,-1.981740 ,-0.000000 ,5.816660 ,0.111686 ,-1.951650 ,4.231580 ,-1.926350 ,-0.000000 ,6.317800 ,-0.430704 ,-1.206550 ,4.743810 ,-2.049810 ,-0.000000 ,7.385670 ,-1.462400 ,-0.903057 ,4.551250 ,-1.903100 ,-0.000000 ,9.222880 ,-0.888062 ,-0.483342 ,4.590840 ,-2.108840 ,-0.000000 ,10.246400 ,1.531330 ,-0.000870 ,0.036488 ,-0.049232 ,-0.000000 ,4.648110 ,0.694664 ,-0.805483 ,3.843940 ,0.905638 ,-0.000000 ,4.681750 ,0.409600 ,-0.807782 ,-0.069477 ,0.024433 ,-0.000000 ,4.690800 ,0.742950 ,-3.213890 ,1.632470 ,6.026440 ,1.197360 ,-7.387440 ,7.316010 ,9.292090 ,-0.443929 ,-5.485230 ,12.580300 ,3.155590 ,-3.174250 ,-94.192300 ,21.543400 ,-11.289800 ,28.363900 ,0.058079 ,0.133078 ,1.491750 ,-0.086077 ,-7.207280 ,23.533500 ,0.048188 ,0.110415 ,1.634590 ,-59.708800 ,-7.575090 ,-1.197360 ,-7.387430 ,7.315910 ,0.667841 ,-0.396803 ,2.589630 ,-12.580300 ,3.155590 ,-3.174250 ,84.116400 ,14.017900 ,7.886040 ,-28.363900 ,0.058079 ,0.133078 ,-1.620470 ,-0.102538 ,7.832360 ,-23.533500 ,0.048188 ,0.110415 ,1.832660 ,-70.088300 ,3.467740 ,8.969780 ,-4.084010 ,1.973950 ,77.254500 ,-8.571670 ,51.412300 ,-0.827718 ,-37.651500 ,-0.636250 ,-17.235400 ,48.800400 ,6.943660 ,-2.258990 ,-39.234100 ,-5.873930 ,-22.353600 ,10.109100 ,13.682900 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.840700 ,-5.363310 ,7.993880 ,0.827718 ,-37.651500 ,-0.636250 ,0.918376 ,3.429830 ,0.032385 ,2.258990 ,-39.234100 ,-5.873930 ,10.378100 ,27.624900 ,-16.284500 ,-0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,0.000000
97.021700 ,-73.047800 ,-3.723250 ,-13.284900 ,-92.216900 ,0.000000 ,4.931890 ,-1.118100 ,-3.425590 ,3.907820 ,-1.483620 ,0.000000 ,5.454280 ,1.040460 ,-2.542590 ,3.856490 ,-1.970510 ,-0.000000 ,5.816660 ,0.111686 ,-1.949180 ,4.210440 ,-1.915810 ,-0.000000 ,6.317800 ,-0.430704 ,-1.208220 ,4.779110 ,-2.039680 ,-0.000000 ,7.385670 ,-1.462400 ,-0.909090 ,4.618130 ,-1.894490 ,-0.000000 ,9.222880 ,-0.888062 ,-0.494333 ,4.676100 ,-2.100250 ,-0.000000 ,10.246400 ,1.531330 ,-0.001267 ,0.035270 ,-0.049650 ,-0.000000 ,4.648110 ,0.694664 ,-0.826416 ,3.808750 ,0.883039 ,-0.000000 ,4.681750 ,0.409600 ,-0.826289 ,-0.074473 ,0.015226 ,-0.000000 ,4.690800 ,0.742950 ,-3.258680 ,1.616840 ,6.058610 ,1.197360 ,-7.387440 ,7.316010 ,9.153780 ,-0.508298 ,-5.506040 ,12.580300 ,3.155590 ,-3.174250 ,-94.265700 ,20.659400 ,-11.110800 ,28.363900 ,0.058079 ,0.133078 ,1.448750 ,-0.080943 ,-6.998550 ,23.533500 ,0.048188 ,0.110415 ,1.835370 ,-59.009900 ,-7.383680 ,-1.197360 ,-7.387430 ,7.315910 ,0.687863 ,-0.469501 ,2.555540 ,-12.580300 ,3.155590 ,-3.174250 ,84.088800 ,14.020800 ,7.922910 ,-28.363900 ,0.058079 ,0.133078 ,-1.605670 ,-0.100590 ,7.760420 ,-23.533500 ,0.048188 ,0.110415 ,1.613690 ,-70.134400 ,3.143140 ,8.969780 ,-4.084010 ,1.973950 ,77.043200 ,-8.424590 ,51.394300 ,-0.827718 ,-37.651500 ,-0.636250 ,-17.098400 ,48.575400 ,6.844850 ,-2.258990 ,-39.234100 ,-5.873930 ,-22.433300 ,9.929810 ,13.609500 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,-13.808300 ,-5.393850 ,8.039710 ,0.827718 ,-37.651500 ,-0.636250 ,0.879215 ,3.283620 ,0.032127 ,2.258990 ,-39.234100 ,-5.873930 ,10.579400 ,28.112100 ,-16.366100 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000 ,0.000000
