0_X座標, 0_Y座標, 0_Z座標, 0_X回転, 0_Y回転, 0_Z回転, 1_X座標, 1_Y座標, 1_Z座標, 1_X回転, 1_Y回転, 1_Z回転, 2_X座標, 2_Y座標, 2_Z座標, 2_X回転, 2_Y回転, 2_Z回転, 3_X座標, 3_Y座標, 3_Z座標, 3_X回転, 3_Y回転, 3_Z回転, 4_X座標, 4_Y座標, 4_Z座標, 4_X回転, 4_Y回転, 4_Z回転, 5_X座標, 5_Y座標, 5_Z座標, 5_X回転, 5_Y回転, 5_Z回転, 6_X座標, 6_Y座標, 6_Z座標, 6_X回転, 6_Y回転, 6_Z回転, 7_X座標, 7_Y座標, 7_Z座標, 7_X回転, 7_Y回転, 7_Z回転, 8_X座標, 8_Y座標, 8_Z座標, 8_X回転, 8_Y回転, 8_Z回転, 9_X座標, 9_Y座標, 9_Z座標, 9_X回転, 9_Y回転, 9_Z回転, 10_X座標, 10_Y座標, 10_Z座標, 10_X回転, 10_Y回転, 10_Z回転, 11_X座標, 11_Y座標, 11_Z座標, 11_X回転, 11_Y回転, 11_Z回転, 12_X座標, 12_Y座標, 12_Z座標, 12_X回転, 12_Y回転, 12_Z回転, 13_X座標, 13_Y座標, 13_Z座標, 13_X回転, 13_Y回転, 13_Z回転, 14_X座標, 14_Y座標, 14_Z座標, 14_X回転, 14_Y回転, 14_Z回転, 15_X座標, 15_Y座標, 15_Z座標, 15_X回転, 15_Y回転, 15_Z回転, 16_X座標, 16_Y座標, 16_Z座標, 16_X回転, 16_Y回転, 16_Z回転, 17_X座標, 17_Y座標, 17_Z座標, 17_X回転, 17_Y回転, 17_Z回転, 18_X座標, 18_Y座標, 18_Z座標, 18_X回転, 18_Y回転, 18_Z回転, 19_X座標, 19_Y座標, 19_Z座標, 19_X回転, 19_Y回転, 19_Z回転, 20_X座標, 20_Y座標, 20_Z座標, 20_X回転, 20_Y回転, 20_Z回転, 21_X座標, 21_Y座標, 21_Z座標, 21_X回転, 21_Y回転, 21_Z回転, 22_X座標, 22_Y座標, 22_Z座標, 22_X回転, 22_Y回転, 22_Z回転, 23_X座標, 23_Y座標, 23_Z座標, 23_X回転, 23_Y回転, 23_Z回転, 24_X座標, 24_Y座標, 24_Z座標, 24_X回転, 24_Y回転, 24_Z回転, 25_X座標, 25_Y座標, 25_Z座標, 25_X回転, 25_Y回転, 25_Z回転, 26_X座標, 26_Y座標, 26_Z座標, 26_X回転, 26_Y回転, 26_Z回転
-7.032970 ,90.470900 ,4.796330 ,2.434810 ,-1.048780 ,5.652170 ,0.000000 ,4.931890 ,-1.118100 ,0.094154 ,3.148680 ,0.534454 ,0.000000 ,5.454280 ,1.040460 ,-0.001718 ,2.047160 ,0.656508 ,-0.000000 ,5.816660 ,0.111686 ,0.021235 ,1.013740 ,0.703509 ,-0.000000 ,6.317800 ,-0.430704 ,0.091275 ,-0.922927 ,0.716716 ,-0.000000 ,7.385670 ,-1.462400 ,0.274424 ,-2.152430 ,0.579582 ,-0.000000 ,9.222880 ,-0.888062 ,0.479356 ,-3.376450 ,0.443811 ,-0.000000 ,10.246400 ,1.531330 ,-0.022805 ,0.188112 ,-0.004741 ,-0.000000 ,4.648110 ,0.694664 ,0.209581 ,7.588780 ,-3.505320 ,-0.000000 ,4.681750 ,0.409600 ,0.742203 ,-3.447900 ,-1.659650 ,-0.000000 ,4.690800 ,0.742950 ,-2.244020 ,-3.779170 ,-2.255290 ,1.197360 ,-7.387440 ,7.316010 ,11.648400 ,0.097126 ,0.592649 ,12.580300 ,3.155590 ,-3.174250 ,-76.228600 ,3.661370 ,-16.428800 ,28.363900 ,0.058079 ,0.133078 ,10.758400 ,-6.628990 ,-63.779400 ,23.533500 ,0.048188 ,0.110415 ,0.302532 ,-5.069750 ,-5.838110 ,-1.197360 ,-7.387430 ,7.315910 ,-15.896700 ,1.942650 ,-1.319010 ,-12.580300 ,3.155590 ,-3.174250 ,84.248900 ,32.128400 ,16.750500 ,-28.363900 ,0.058079 ,0.133078 ,-11.617800 ,-8.872970 ,75.255100 ,-23.533500 ,0.048188 ,0.110415 ,13.366800 ,-69.679200 ,15.184400 ,8.969780 ,-4.084010 ,1.973950 ,-3.832260 ,-4.896420 ,-13.950900 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.448362 ,1.674270 ,-0.022674 ,-2.258990 ,-39.234100 ,-5.873930 ,1.378110 ,5.001010 ,14.575100 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.609860 ,-1.210450 ,19.792700 ,0.827718 ,-37.651500 ,-0.636250 ,-0.141500 ,-0.527819 ,-0.009865 ,2.258990 ,-39.234100 ,-5.873930 ,-4.327430 ,3.164340 ,-14.213300 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-7.057290 ,90.366500 ,4.641620 ,2.389990 ,-1.111550 ,5.662450 ,0.000000 ,4.931890 ,-1.118100 ,0.103894 ,3.243000 ,0.507881 ,0.000000 ,5.454280 ,1.040460 ,0.010432 ,2.110680 ,0.636376 ,-0.000000 ,5.816660 ,0.111686 ,0.029390 ,1.051330 ,0.683563 ,-0.000000 ,6.317800 ,-0.430704 ,0.096056 ,-0.948816 ,0.697541 ,-0.000000 ,7.385670 ,-1.462400 ,0.271283 ,-2.194440 ,0.566702 ,-0.000000 ,9.222880 ,-0.888062 ,0.471198 ,-3.439970 ,0.437643 ,-0.000000 ,10.246400 ,1.531330 ,-0.021957 ,0.191352 ,-0.004049 ,-0.000000 ,4.648110 ,0.694664 ,0.221173 ,7.006890 ,-3.343070 ,-0.000000 ,4.681750 ,0.409600 ,0.674056 ,-3.250900 ,-1.594970 ,-0.000000 ,4.690800 ,0.742950 ,-2.166810 ,-3.196230 ,-2.036830 ,1.197360 ,-7.387440 ,7.316010 ,11.107300 ,0.398604 ,0.131457 ,12.580300 ,3.155590 ,-3.174250 ,-76.065300 ,6.506010 ,-17.500400 ,28.363900 ,0.058079 ,0.133078 ,10.765400 ,-6.642940 ,-63.853600 ,23.533500 ,0.048188 ,0.110415 ,0.340454 ,-6.521880 ,-6.365390 ,-1.197360 ,-7.387430 ,7.315910 ,-15.336800 ,2.102310 ,-0.950514 ,-12.580300 ,3.155590 ,-3.174250 ,83.347100 ,34.773100 ,18.502900 ,-28.363900 ,0.058079 ,0.133078 ,-11.581700 ,-8.743150 ,74.611600 ,-23.533500 ,0.048188 ,0.110415 ,12.734100 ,-69.231400 ,14.703900 ,8.969780 ,-4.084010 ,1.973950 ,-3.777230 ,-5.006980 ,-14.004100 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.503405 ,1.879900 ,-0.024556 ,-2.258990 ,-39.234100 ,-5.873930 ,1.516990 ,4.573130 ,14.595800 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.677430 ,-1.268830 ,19.817900 ,0.827718 ,-37.651500 ,-0.636250 ,-0.118034 ,-0.440314 ,-0.008139 ,2.258990 ,-39.234100 ,-5.873930 ,-4.479360 ,2.843740 ,-14.234100 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-7.074480 ,90.260700 ,4.496760 ,2.367230 ,-1.148030 ,5.686990 ,0.000000 ,4.931890 ,-1.118100 ,0.101891 ,3.302980 ,0.476806 ,0.000000 ,5.454280 ,1.040460 ,0.012582 ,2.153430 ,0.605058 ,-0.000000 ,5.816660 ,0.111686 ,0.029119 ,1.083600 ,0.649019 ,-0.000000 ,6.317800 ,-0.430704 ,0.093506 ,-0.951130 ,0.660763 ,-0.000000 ,7.385670 ,-1.462400 ,0.259492 ,-2.204880 ,0.538602 ,-0.000000 ,9.222880 ,-0.888062 ,0.452010 ,-3.464140 ,0.417984 ,-0.000000 ,10.246400 ,1.531330 ,-0.021353 ,0.193169 ,-0.004152 ,-0.000000 ,4.648110 ,0.694664 ,0.237956 ,6.404520 ,-3.216910 ,-0.000000 ,4.681750 ,0.409600 ,0.586912 ,-3.074210 ,-1.548570 ,-0.000000 ,4.690800 ,0.742950 ,-2.085330 ,-2.639450 ,-1.715370 ,1.197360 ,-7.387440 ,7.316010 ,10.438100 ,0.675494 ,-0.397292 ,12.580300 ,3.155590 ,-3.174250 ,-75.698600 ,8.994300 ,-18.551800 ,28.363900 ,0.058079 ,0.133078 ,10.757700 ,-6.627500 ,-63.771400 ,23.533500 ,0.048188 ,0.110415 ,0.313101 ,-8.714210 ,-6.878370 ,-1.197360 ,-7.387430 ,7.315910 ,-14.839300 ,2.206380 ,-0.575647 ,-12.580300 ,3.155590 ,-3.174250 ,82.070200 ,37.265900 ,20.689000 ,-28.363900 ,0.058079 ,0.133078 ,-11.516300 ,-8.521230 ,73.507100 ,-23.533500 ,0.048188 ,0.110415 ,11.890100 ,-68.981100 ,14.141800 ,8.969780 ,-4.084010 ,1.973950 ,-3.752070 ,-5.127480 ,-14.072600 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.553545 ,2.067220 ,-0.026098 ,-2.258990 ,-39.234100 ,-5.873930 ,1.640600 ,4.156140 ,14.618600 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.719830 ,-1.372940 ,19.847400 ,0.827718 ,-37.651500 ,-0.636250 ,-0.078954 ,-0.294562 ,-0.005344 ,2.258990 ,-39.234100 ,-5.873930 ,-4.659950 ,2.481870 ,-14.257300 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-7.087010 ,90.158300 ,4.370540 ,2.353240 ,-1.187940 ,5.726440 ,0.000000 ,4.931890 ,-1.118100 ,0.104115 ,3.323350 ,0.450650 ,0.000000 ,5.454280 ,1.040460 ,0.017965 ,2.172620 ,0.576562 ,-0.000000 ,5.816660 ,0.111686 ,0.030793 ,1.108330 ,0.616206 ,-0.000000 ,6.317800 ,-0.430704 ,0.090989 ,-0.933366 ,0.624990 ,-0.000000 ,7.385670 ,-1.462400 ,0.246662 ,-2.185050 ,0.511436 ,-0.000000 ,9.222880 ,-0.888062 ,0.430949 ,-3.446590 ,0.399801 ,-0.000000 ,10.246400 ,1.531330 ,-0.020690 ,0.194246 ,-0.004365 ,-0.000000 ,4.648110 ,0.694664 ,0.255484 ,5.761840 ,-3.121760 ,-0.000000 ,4.681750 ,0.409600 ,0.488786 ,-2.858300 ,-1.516620 ,-0.000000 ,4.690800 ,0.742950 ,-2.062570 ,-2.031140 ,-1.418010 ,1.197360 ,-7.387440 ,7.316010 ,9.706910 ,0.947816 ,-0.931967 ,12.580300 ,3.155590 ,-3.174250 ,-74.969200 ,11.512900 ,-19.508600 ,28.363900 ,0.058079 ,0.133078 ,10.760400 ,-6.632850 ,-63.799900 ,23.533500 ,0.048188 ,0.110415 ,0.464790 ,-9.789230 ,-7.206160 ,-1.197360 ,-7.387430 ,7.315910 ,-14.316900 ,2.282990 ,-0.190353 ,-12.580300 ,3.155590 ,-3.174250 ,80.348500 ,39.618000 ,23.157600 ,-28.363900 ,0.058079 ,0.133078 ,-11.433000 ,-8.259000 ,72.194100 ,-23.533500 ,0.048188 ,0.110415 ,10.950100 ,-68.732800 ,13.511000 ,8.969780 ,-4.084010 ,1.973950 ,-3.735710 ,-5.234840 ,-14.145000 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.603577 ,2.254130 ,-0.027474 ,-2.258990 ,-39.234100 ,-5.873930 ,1.743530 ,3.748540 ,14.642700 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.751590 ,-1.461420 ,19.825600 ,0.827718 ,-37.651500 ,-0.636250 ,-0.038999 ,-0.145511 ,-0.002589 ,2.258990 ,-39.234100 ,-5.873930 ,-4.840570 ,2.116970 ,-14.280100 ,-0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,-0.000000
-7.096680 ,90.073600 ,4.262370 ,2.346320 ,-1.257020 ,5.745060 ,0.000000 ,4.931890 ,-1.118100 ,0.121959 ,3.331280 ,0.441164 ,0.000000 ,5.454280 ,1.040460 ,0.033307 ,2.189170 ,0.565847 ,-0.000000 ,5.816660 ,0.111686 ,0.038369 ,1.143890 ,0.600569 ,-0.000000 ,6.317800 ,-0.430704 ,0.089522 ,-0.880750 ,0.607289 ,-0.000000 ,7.385670 ,-1.462400 ,0.234543 ,-2.126820 ,0.501098 ,-0.000000 ,9.222880 ,-0.888062 ,0.411812 ,-3.379580 ,0.396990 ,-0.000000 ,10.246400 ,1.531330 ,-0.020068 ,0.194386 ,-0.004405 ,-0.000000 ,4.648110 ,0.694664 ,0.270579 ,5.086920 ,-3.152550 ,-0.000000 ,4.681750 ,0.409600 ,0.407586 ,-2.629500 ,-1.540490 ,-0.000000 ,4.690800 ,0.742950 ,-1.999030 ,-1.371940 ,-1.144910 ,1.197360 ,-7.387440 ,7.316010 ,9.010060 ,1.189160 ,-1.490550 ,12.580300 ,3.155590 ,-3.174250 ,-73.986500 ,13.912200 ,-20.493400 ,28.363900 ,0.058079 ,0.133078 ,10.786000 ,-6.684200 ,-64.073200 ,23.533500 ,0.048188 ,0.110415 ,0.553337 ,-11.582100 ,-7.502730 ,-1.197360 ,-7.387430 ,7.315910 ,-13.786200 ,2.328440 ,0.223242 ,-12.580300 ,3.155590 ,-3.174250 ,77.963200 ,41.859400 ,26.181200 ,-28.363900 ,0.058079 ,0.133078 ,-11.330000 ,-7.960310 ,70.687000 ,-23.533500 ,0.048188 ,0.110415 ,9.911790 ,-69.294600 ,12.864900 ,8.969780 ,-4.084010 ,1.973950 ,-3.722060 ,-5.308740 ,-14.199300 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.654428 ,2.444090 ,-0.028705 ,-2.258990 ,-39.234100 ,-5.873930 ,1.824280 ,3.413330 ,14.663600 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.779470 ,-1.503570 ,19.833000 ,0.827718 ,-37.651500 ,-0.636250 ,-0.003932 ,-0.014672 ,-0.000256 ,2.258990 ,-39.234100 ,-5.873930 ,-5.009200 ,1.827520 ,-14.296100 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-7.108150 ,89.960800 ,4.142180 ,2.351410 ,-1.330950 ,5.703180 ,0.000000 ,4.931890 ,-1.118100 ,0.146996 ,3.332850 ,0.457293 ,0.000000 ,5.454280 ,1.040460 ,0.049321 ,2.202750 ,0.583847 ,-0.000000 ,5.816660 ,0.111686 ,0.044223 ,1.181220 ,0.614643 ,-0.000000 ,6.317800 ,-0.430704 ,0.083121 ,-0.817700 ,0.622070 ,-0.000000 ,7.385670 ,-1.462400 ,0.221941 ,-2.057350 ,0.522245 ,-0.000000 ,9.222880 ,-0.888062 ,0.399104 ,-3.296710 ,0.422730 ,-0.000000 ,10.246400 ,1.531330 ,-0.019442 ,0.194412 ,-0.004131 ,-0.000000 ,4.648110 ,0.694664 ,0.275394 ,4.398210 ,-3.309070 ,-0.000000 ,4.681750 ,0.409600 ,0.365134 ,-2.436530 ,-1.619900 ,-0.000000 ,4.690800 ,0.742950 ,-1.939480 ,-0.771145 ,-0.896693 ,1.197360 ,-7.387440 ,7.316010 ,8.372850 ,1.404310 ,-2.009200 ,12.580300 ,3.155590 ,-3.174250 ,-72.985700 ,16.153800 ,-21.566400 ,28.363900 ,0.058079 ,0.133078 ,10.823600 ,-6.760670 ,-64.479000 ,23.533500 ,0.048188 ,0.110415 ,0.649981 ,-13.515700 ,-7.691610 ,-1.197360 ,-7.387430 ,7.315910 ,-13.261900 ,2.377910 ,0.609076 ,-12.580300 ,3.155590 ,-3.174250 ,75.118100 ,43.833000 ,29.561300 ,-28.363900 ,0.058079 ,0.133078 ,-11.197900 ,-7.610280 ,68.903200 ,-23.533500 ,0.048188 ,0.110415 ,9.169730 ,-69.979900 ,12.473300 ,8.969780 ,-4.084010 ,1.973950 ,-3.713170 ,-5.389950 ,-14.210600 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.713808 ,2.665900 ,-0.029929 ,-2.258990 ,-39.234100 ,-5.873930 ,1.943400 ,2.968180 ,14.689000 ,0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.802850 ,-1.546000 ,19.872700 ,0.827718 ,-37.651500 ,-0.636250 ,0.036526 ,0.136307 ,0.002336 ,2.258990 ,-39.234100 ,-5.873930 ,-5.208050 ,1.418960 ,-14.326400 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-7.113790 ,89.804000 ,3.987150 ,2.367910 ,-1.394840 ,5.600570 ,0.000000 ,4.931890 ,-1.118100 ,0.219143 ,3.381260 ,0.515799 ,0.000000 ,5.454280 ,1.040460 ,0.094560 ,2.242480 ,0.657602 ,-0.000000 ,5.816660 ,0.111686 ,0.066916 ,1.221250 ,0.687220 ,-0.000000 ,6.317800 ,-0.430704 ,0.080262 ,-0.786982 ,0.700898 ,-0.000000 ,7.385670 ,-1.462400 ,0.212750 ,-2.036960 ,0.602830 ,-0.000000 ,9.222880 ,-0.888062 ,0.396436 ,-3.278910 ,0.503615 ,-0.000000 ,10.246400 ,1.531330 ,-0.018957 ,0.195310 ,-0.002892 ,-0.000000 ,4.648110 ,0.694664 ,0.231944 ,3.852220 ,-3.601750 ,-0.000000 ,4.681750 ,0.409600 ,0.283122 ,-2.188030 ,-1.762230 ,-0.000000 ,4.690800 ,0.742950 ,-2.007790 ,-0.280779 ,-0.720238 ,1.197360 ,-7.387440 ,7.316010 ,8.032200 ,1.593980 ,-2.420610 ,12.580300 ,3.155590 ,-3.174250 ,-72.562700 ,17.958500 ,-22.629900 ,28.363900 ,0.058079 ,0.133078 ,10.779700 ,-6.671450 ,-64.005400 ,23.533500 ,0.048188 ,0.110415 ,0.284093 ,-17.504200 ,-8.017900 ,-1.197360 ,-7.387430 ,7.315910 ,-12.762900 ,2.477390 ,0.980681 ,-12.580300 ,3.155590 ,-3.174250 ,72.230600 ,45.204300 ,32.870300 ,-28.363900 ,0.058079 ,0.133078 ,-11.031300 ,-7.210000 ,66.837000 ,-23.533500 ,0.048188 ,0.110415 ,9.006560 ,-71.484200 ,12.662300 ,8.969780 ,-4.084010 ,1.973950 ,-3.720080 ,-5.546660 ,-14.173200 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.802728 ,2.998010 ,-0.031332 ,-2.258990 ,-39.234100 ,-5.873930 ,2.172340 ,2.363650 ,14.712700 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.820740 ,-1.588090 ,19.890500 ,0.827718 ,-37.651500 ,-0.636250 ,0.070254 ,0.262191 ,0.004416 ,2.258990 ,-39.234100 ,-5.873930 ,-5.488500 ,0.858903 ,-14.374500 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-7.146640 ,89.612600 ,3.811640 ,2.322800 ,-1.509950 ,5.464880 ,0.000000 ,4.931890 ,-1.118100 ,0.192222 ,3.413670 ,0.510464 ,0.000000 ,5.454280 ,1.040460 ,0.065336 ,2.283840 ,0.633165 ,-0.000000 ,5.816660 ,0.111686 ,0.036504 ,1.289990 ,0.647848 ,-0.000000 ,6.317800 ,-0.430704 ,0.048644 ,-0.668939 ,0.650965 ,-0.000000 ,7.385670 ,-1.462400 ,0.176781 ,-1.931820 ,0.567240 ,-0.000000 ,9.222880 ,-0.888062 ,0.358698 ,-3.164240 ,0.475402 ,-0.000000 ,10.246400 ,1.531330 ,-0.019965 ,0.191351 ,-0.004835 ,-0.000000 ,4.648110 ,0.694664 ,0.239783 ,3.214090 ,-3.574350 ,-0.000000 ,4.681750 ,0.409600 ,0.290250 ,-1.882140 ,-1.760470 ,-0.000000 ,4.690800 ,0.742950 ,-1.865600 ,0.307789 ,-0.272830 ,1.197360 ,-7.387440 ,7.316010 ,7.188000 ,1.697740 ,-3.253460 ,12.580300 ,3.155590 ,-3.174250 ,-72.720900 ,16.180600 ,-22.749500 ,28.363900 ,0.058079 ,0.133078 ,10.742700 ,-6.597660 ,-63.612200 ,23.533500 ,0.048188 ,0.110415 ,-1.041780 ,-26.814000 ,-8.862610 ,-1.197360 ,-7.387430 ,7.315910 ,-12.194700 ,2.409510 ,1.435620 ,-12.580300 ,3.155590 ,-3.174250 ,70.363100 ,45.178500 ,36.402900 ,-28.363900 ,0.058079 ,0.133078 ,-10.783000 ,-6.677990 ,64.040200 ,-23.533500 ,0.048188 ,0.110415 ,12.191700 ,-78.684800 ,16.542800 ,8.969780 ,-4.084010 ,1.973950 ,-3.634240 ,-5.716030 ,-14.204600 ,-0.827718 ,-37.651500 ,-0.636250 ,-0.920594 ,3.438110 ,-0.032396 ,-2.258990 ,-39.234100 ,-5.873930 ,2.383510 ,1.569770 ,14.768800 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,3.930460 ,-1.704960 ,19.901900 ,0.827718 ,-37.651500 ,-0.636250 ,0.156397 ,0.583781 ,0.009394 ,2.258990 ,-39.234100 ,-5.873930 ,-5.772740 ,0.183341 ,-14.433100 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-7.171560 ,89.485900 ,3.657160 ,2.278370 ,-1.592850 ,5.383110 ,0.000000 ,4.931890 ,-1.118100 ,0.224017 ,3.494210 ,0.581140 ,0.000000 ,5.454280 ,1.040460 ,0.083247 ,2.340540 ,0.706287 ,-0.000000 ,5.816660 ,0.111686 ,0.047050 ,1.342020 ,0.720153 ,-0.000000 ,6.317800 ,-0.430704 ,0.050676 ,-0.622576 ,0.728681 ,-0.000000 ,7.385670 ,-1.462400 ,0.190067 ,-1.911360 ,0.643392 ,-0.000000 ,9.222880 ,-0.888062 ,0.387275 ,-3.146860 ,0.544561 ,-0.000000 ,10.246400 ,1.531330 ,-0.019038 ,0.190830 ,-0.004549 ,-0.000000 ,4.648110 ,0.694664 ,0.244484 ,3.083810 ,-3.645900 ,-0.000000 ,4.681750 ,0.409600 ,0.325751 ,-1.667310 ,-1.798270 ,-0.000000 ,4.690800 ,0.742950 ,-2.036920 ,0.745070 ,-0.404346 ,1.197360 ,-7.387440 ,7.316010 ,7.125940 ,1.664120 ,-3.356220 ,12.580300 ,3.155590 ,-3.174250 ,-71.464900 ,16.592600 ,-23.483200 ,28.363900 ,0.058079 ,0.133078 ,10.696900 ,-6.508080 ,-63.133100 ,23.533500 ,0.048188 ,0.110415 ,-0.788425 ,-25.931800 ,-8.709680 ,-1.197360 ,-7.387430 ,7.315910 ,-12.066300 ,2.373360 ,1.531950 ,-12.580300 ,3.155590 ,-3.174250 ,69.253900 ,44.672600 ,38.559000 ,-28.363900 ,0.058079 ,0.133078 ,-10.547600 ,-6.227960 ,61.621400 ,-23.533500 ,0.048188 ,0.110415 ,15.876100 ,-79.769300 ,20.162800 ,8.969780 ,-4.084010 ,1.973950 ,-3.563240 ,-5.874600 ,-14.078000 ,-0.827718 ,-37.651500 ,-0.636250 ,-1.011240 ,3.776440 ,-0.032598 ,-2.258990 ,-39.234100 ,-5.873930 ,2.556760 ,1.055680 ,14.794500 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,4.013640 ,-1.773180 ,20.048300 ,0.827718 ,-37.651500 ,-0.636250 ,0.198288 ,0.740199 ,0.011640 ,2.258990 ,-39.234100 ,-5.873930 ,-5.959980 ,-0.216979 ,-14.470300 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
-7.197360 ,89.343200 ,3.551230 ,2.250280 ,-1.606100 ,5.283180 ,0.000000 ,4.931890 ,-1.118100 ,0.276652 ,3.504870 ,0.653228 ,0.000000 ,5.454280 ,1.040460 ,0.119307 ,2.347650 ,0.789918 ,-0.000000 ,5.816660 ,0.111686 ,0.069833 ,1.364890 ,0.804584 ,-0.000000 ,6.317800 ,-0.430704 ,0.059116 ,-0.574421 ,0.820348 ,-0.000000 ,7.385670 ,-1.462400 ,0.204094 ,-1.862540 ,0.729369 ,-0.000000 ,9.222880 ,-0.888062 ,0.413448 ,-3.086090 ,0.621353 ,-0.000000 ,10.246400 ,1.531330 ,-0.018185 ,0.190386 ,-0.003724 ,-0.000000 ,4.648110 ,0.694664 ,0.236386 ,3.247920 ,-3.836810 ,-0.000000 ,4.681750 ,0.409600 ,0.337679 ,-1.704320 ,-1.886250 ,-0.000000 ,4.690800 ,0.742950 ,-2.187290 ,0.770906 ,-0.496155 ,1.197360 ,-7.387440 ,7.316010 ,7.448200 ,1.542750 ,-3.228020 ,12.580300 ,3.155590 ,-3.174250 ,-70.371100 ,17.382900 ,-24.265500 ,28.363900 ,0.058079 ,0.133078 ,10.755300 ,-6.622640 ,-63.745400 ,23.533500 ,0.048188 ,0.110415 ,-0.156416 ,-25.090400 ,-8.090350 ,-1.197360 ,-7.387430 ,7.315910 ,-12.233700 ,2.274420 ,1.467970 ,-12.580300 ,3.155590 ,-3.174250 ,67.815600 ,44.256800 ,40.685100 ,-28.363900 ,0.058079 ,0.133078 ,-10.422000 ,-6.005330 ,60.404200 ,-23.533500 ,0.048188 ,0.110415 ,14.198100 ,-79.893400 ,18.416300 ,8.969780 ,-4.084010 ,1.973950 ,-3.512440 ,-6.012910 ,-13.964000 ,-0.827718 ,-37.651500 ,-0.636250 ,-1.081550 ,4.038810 ,-0.032385 ,-2.258990 ,-39.234100 ,-5.873930 ,2.818030 ,0.483712 ,14.812800 ,0.756579 ,-9.598720 ,12.134800 ,0.000000 ,-0.000000 ,0.000000 ,-8.969780 ,-4.084010 ,1.973950 ,4.088930 ,-1.841480 ,20.165700 ,0.827718 ,-37.651500 ,-0.636250 ,0.225986 ,0.843632 ,0.013062 ,2.258990 ,-39.234100 ,-5.873930 ,-6.241150 ,-0.668093 ,-14.517600 ,-0.756579 ,-9.598720 ,12.134800 ,-0.000000 ,-0.000000 ,-0.000000
